,ci,gender,name,edad,telefono,grado,estado
4301,1768072352,female,Yolanda Porter,21,593990606590,50%,False
4302,1739286803,female,Lauren Medina,14,593990051737,40%,True
4303,1729517892,male,Connor Larsen,16,593990587753,60%,True
4304,1792121526,female,Elizabeth Preston,20,593990772632,50%,True
4305,1750323592,female,Lisa Smith,21,593990021699,NA,False
4306,1754177863,male,David Wood,14,593990444188,NA,True
4307,1700607827,female,Annette Eaton,15,593990993420,100%,False
4308,1767005823,male,Robert Rivera,17,593990308202,100%,False
4309,1746466843,female,Amy Hunter,15,593990853202,NA,False
4310,1747441499,female,Jennifer Rice,17,593990544407,NA,True
4311,1734103864,male,Lee Hickman,14,593990168534,NA,False
4312,1747617539,male,Carlos Crosby,21,593990680558,NA,False
4313,1727295614,male,Michael Hayes,19,593990357445,NA,False
4314,1788247317,male,Richard Moore,21,593990247735,100%,True
4315,1779616184,female,Stephanie Sanchez,19,593990610334,NA,False
4316,1723938277,male,Michael Leonard,16,593990442995,NA,False
4317,1773289205,male,Matthew Johnson,16,593990635448,NA,False
4318,1768716834,male,Joseph Sullivan,13,593990046629,60%,False
4319,1782220356,female,Melissa Finley,18,593990910397,NA,False
4320,1739661046,female,Ann Shea,19,593990162859,70%,False
4321,1795978402,male,Benjamin Jackson,21,593990036339,NA,True
4322,1734165642,male,Kevin Holder,15,593990955763,100%,True
4323,1772125409,male,Jerome Bentley,16,593990654973,NA,True
4324,1737809528,male,Gregory Chambers,21,593990809477,100%,True
4325,1712154017,male,Ryan Williams MD,13,593990224932,100%,True
4326,1788128672,female,Kristen Wilson,15,593990416648,NA,False
4327,1727621259,male,Dwayne Mcgee,21,593990716744,NA,False
4328,1765335527,male,Matthew Morris,17,593990773486,40%,False
4329,1797208808,male,Kenneth Hill,16,593990446653,50%,False
4330,1774995906,male,Chris Boyd,20,593990565026,NA,False
4331,1770801149,female,Linda Rodriguez,14,593990692870,100%,False
4332,1742622653,female,Stacy Morgan,15,593990251019,40%,False
4333,1750619157,male,Edward Arellano,20,593990418097,100%,False
4334,1731467302,male,John Evans,14,593990660294,60%,True
4335,1732700467,male,David Sharp,13,593990012766,50%,False
4336,1765838129,female,Jenna King,14,593990873946,NA,True
4337,1792373268,na,James Ross,18,593990137736,NA,False
4338,1765018962,male,Vincent Howell,16,593990414191,NA,False
4339,1779448764,male,Christopher Stephens,22,593990415576,100%,True
4340,1778772283,female,Amanda Jones,15,593990017451,NA,True
4341,1751023830,male,Austin Allen,15,593990861513,70%,True
4342,1726833702,male,Victor Brown,14,593990842499,60%,True
4343,1788127942,male,Dr. William Hart,20,593990399162,NA,True
4344,1795733312,female,Kim Perry,16,593990217021,40%,False
4345,1741023372,male,Jeffrey Carr,19,593990620712,70%,False
4346,1785472695,female,Christine Bryan,20,593990830234,NA,True
4347,1784275126,na,Craig Tucker,19,593990708135,40%,True
4348,1733613093,male,Randy Newman,16,593990398136,NA,False
4349,1785920776,female,Jillian Hernandez,20,593990994592,70%,True
4350,1730797638,male,Jorge Morris MD,20,593990081954,NA,True
4351,1790898347,female,Emily Parker,14,593990637046,50%,True
4352,1741212516,female,Amanda Palmer,21,593990314182,NA,True
4353,1756444316,male,Matthew Guerrero,14,593990096635,100%,True
4354,1796186044,male,Shawn Brown,16,593990082611,NA,True
4355,1763232506,male,Jacob Grant,21,593990102936,50%,False
4356,1709262107,female,Jennifer Smith,21,593990212056,60%,False
4357,1757673240,female,Claudia Hamilton,22,593990090089,NA,True
4358,1765496863,male,William Jones,22,593990446687,NA,True
4359,1795844174,male,Peter Jackson,17,593990608974,40%,False
4360,1776409687,male,Robert Williams,13,593990231243,NA,True
4361,1771601754,male,Brian Lynch,16,593990233625,NA,False
4362,1708454920,male,Keith Silva,21,593990752320,70%,True
4363,1704532759,female,Michaela Martin,13,593990076289,70%,True
4364,1782693528,na,Bonnie Robinson,17,593990724626,60%,False
4365,1783099125,male,Dakota Gomez,15,593990683779,NA,False
4366,1766254134,male,William Richard,17,593990001922,NA,False
4367,1774568144,female,Connie Ochoa,17,593990084605,100%,False
4368,1724224605,male,John Harper,21,593990081491,70%,True
4369,1787517492,female,Jessica Bryant,13,593990964137,NA,True
4370,1792427569,female,Alexis Martinez,22,593990152142,50%,False
4371,1713033806,female,Kristina Adams,19,593990015661,60%,True
4372,1764012581,female,Ashley Hodge,17,593990539818,70%,True
4373,1724612313,female,Robin Dixon,14,593990629152,NA,False
4374,1749627574,male,David Mcbride,20,593990777442,60%,True
4375,1777671169,male,Michael Rose,20,593990243947,NA,False
4376,1701550352,male,Matthew Garcia,22,593990238310,NA,False
4377,1797108056,female,Vanessa Fernandez,19,593990921740,NA,False
4378,1722110011,male,William Herrera,19,593990727893,NA,True
4379,1759706968,male,Joel Hudson,22,593990070845,NA,True
4380,1791222344,male,Jay Alexander,19,593990392384,NA,True
4381,1792294940,female,Linda Woods,21,593990843280,NA,True
4382,1751207387,male,Stephen Medina,22,593990270972,NA,True
4383,1729548262,female,Carla Sanchez,18,593990999828,NA,False
4384,1727069783,male,Patrick Collins,22,593990649534,NA,True
4385,1723841623,female,Victoria Hawkins,19,593990500188,60%,False
4386,1732306652,male,Michael Walker,16,593990076856,40%,True
4387,1780688349,female,Stephanie Holmes,13,593990326070,NA,False
4388,1796295618,male,Seth Murray,14,593990484509,NA,False
4389,1727319828,female,Kimberly Martinez,17,593990820947,60%,True
4390,1732247085,male,Jacob Adams,18,593990401604,100%,True
4391,1752561731,na,Rhonda Holland,21,593990408844,40%,False
4392,1770736290,male,Jared Byrd,19,593990199217,NA,False
4393,1721236336,male,Ian Russell,17,593990846041,50%,False
4394,1737537003,female,Tanya Gallagher,20,593990358394,NA,False
4395,1750614829,male,Daniel Williams,18,593990796989,NA,True
4396,1780415705,female,Angela Pennington,17,593990975034,50%,False
4397,1766454586,female,Mary Horn,16,593990357397,NA,True
4398,1778787117,male,Brandon Rhodes,16,593990888827,NA,False
4399,1759897783,female,Danielle Estes,21,593990858058,NA,True
4400,1757478846,male,Rodney White,20,593990984820,NA,True
4401,1745499453,female,Linda Berg,16,593990526516,NA,False
4402,1708510109,male,Scott Ray,21,593990873240,NA,False
4403,1711583538,female,Sherry Burton,22,593990480574,70%,True
4404,1761397643,female,Maria Thompson,20,593990757223,NA,False
4405,1723915443,male,Robert Dodson,14,593990959790,NA,True
4406,1711054737,female,Kaitlyn Mendoza,22,593990501709,NA,True
4407,1724435739,female,Kathleen Sandoval,22,593990787924,100%,True
4408,1729888742,female,Jackie Lewis,18,593990520430,60%,False
4409,1785221492,female,Sara Trevino,19,593990423016,70%,True
4410,1728184506,female,Melissa Smith,20,593990577805,NA,False
4411,1757759533,female,Elizabeth Barnes,21,593990821037,NA,True
4412,1774446322,female,Elizabeth Bridges,22,593990327730,100%,False
4413,1780995189,male,Derek Lopez,13,593990327825,40%,False
4414,1732563170,female,Anna Moore,15,593990117547,NA,True
4415,1741371579,male,Terry Olson,18,593990546266,NA,False
4416,1723692717,female,Mandy Roberts,18,593990813074,NA,False
4417,1771304606,female,Alexandra Martin,17,593990033684,NA,True
4418,1796336656,male,James Robinson,16,593990237275,NA,True
4419,1779955796,male,Jermaine Marshall,15,593990014068,70%,True
4420,1787187768,male,Anthony Saunders,14,593990002728,60%,True
4421,1719464469,female,Sabrina Keith,19,593990919999,100%,False
4422,1727238682,female,Mandy Duke,13,593990327971,NA,False
4423,1757926623,female,Joanna Martin,15,593990712872,NA,False
4424,1708310785,female,Monica Sullivan,16,593990272882,70%,False
4425,1793441597,female,Patricia Perry,17,593990316351,70%,True
4426,1728278416,female,Rebecca Norton,19,593990437528,100%,True
4427,1756299326,male,Joseph Watson,21,593990112059,40%,True
4428,1763911957,male,Joshua House,13,593990080857,60%,False
4429,1777041748,female,Anita Carr,16,593990887379,70%,True
4430,1771566434,female,Jessica Harris,19,593990688761,70%,True
4431,1737641768,male,Timothy Carter,13,593990004336,NA,True
4432,1790370487,female,Christina Trujillo,13,593990152730,NA,False
4433,1751943802,male,Jose Gonzalez,15,593990412442,100%,False
4434,1770106179,male,John Weber,18,593990012968,70%,False
4435,1710417543,male,Kevin Baker,16,593990724243,70%,False
4436,1734029179,female,Rebecca Roth,16,593990252837,NA,False
4437,1770460265,male,Luke Williams,18,593990939725,70%,False
4438,1730465394,male,Cody Johnson,19,593990699917,NA,False
4439,1750226580,na,Dr. Jose Dyer,22,593990663341,NA,True
4440,1729475443,female,Crystal Jones,21,593990149473,NA,False
4441,1726009570,female,Sarah Campbell,19,593990752705,40%,False
4442,1764332298,male,Manuel Smith,19,593990321714,60%,False
4443,1756454345,male,Jordan Rodriguez,18,593990510530,NA,True
4444,1728651238,male,Alex Frank,19,593990084442,NA,False
4445,1784165201,male,Thomas Sharp,21,593990551891,NA,True
4446,1750890716,female,Jennifer Chambers,20,593990270906,NA,False
4447,1789791552,male,Darren Hahn,17,593990705454,50%,False
4448,1716236155,male,Dan Austin,16,593990589516,100%,True
4449,1710642449,male,Mitchell Cortez,13,593990325933,40%,False
4450,1733344716,na,Rachel Hancock,18,593990675817,60%,False
4451,1724852748,female,Brandi Lopez,14,593990000528,NA,True
4452,1716004918,female,Monica Adams,21,593990605017,40%,True
4453,1777495747,male,Dakota Hernandez,13,593990557085,NA,True
4454,1731047325,na,James Garcia,13,593990483806,NA,False
4455,1765973484,male,James Barrera,22,593990207615,NA,False
4456,1712049491,female,Robin Ramirez,16,593990334089,60%,False
4457,1760009956,male,Daniel Guzman,14,593990831557,NA,True
4458,1756474829,male,Steve Lee,20,593990440693,70%,True
4459,1706065978,male,Randy Delgado,14,593990532009,60%,True
4460,1700262179,female,Ashley Duffy,21,593990267629,50%,False
4461,1752198313,male,Douglas Arias,21,593990273953,NA,False
4462,1775535910,male,Danny Johnson,13,593990245951,50%,True
4463,1734181090,female,Crystal Stein,18,593990541406,NA,True
4464,1706822870,male,Benjamin Park,19,593990800782,NA,True
4465,1767479704,male,Joseph Wright,14,593990676618,NA,True
4466,1770050166,male,Mr. Michael Simmons,16,593990536952,100%,False
4467,1706109595,female,Kara Bell,18,593990251162,NA,True
4468,1768342258,female,Janice Johnson,13,593990909839,NA,False
4469,1751405857,male,Jesse Foley,16,593990005086,100%,True
4470,1778105656,na,Elizabeth Taylor,16,593990211538,NA,False
4471,1776963637,male,Aaron Roberts,14,593990886164,NA,False
4472,1758267484,female,Melissa Johnson,13,593990294842,NA,False
4473,1709484662,female,Stephanie Love,22,593990022184,NA,False
4474,1778714527,male,Jacob Zavala,13,593990088476,40%,True
4475,1782864968,female,Sherry Murphy,16,593990605230,60%,True
4476,1721811872,male,William Graham,15,593990167698,70%,True
4477,1736455684,female,Melissa Anderson,22,593990441808,40%,True
4478,1796731477,male,Billy Berger,22,593990912158,NA,False
4479,1734020475,female,Jennifer Brooks DDS,14,593990513002,NA,True
4480,1707858861,female,Susan Garrett,21,593990510935,100%,False
4481,1732468473,female,Alicia York DVM,14,593990448896,60%,False
4482,1760027494,male,Kyle Kirby,21,593990542264,NA,True
4483,1757843245,male,Kyle Arnold,13,593990663578,40%,False
4484,1789814712,male,David Hall MD,18,593990180399,40%,True
4485,1767221757,male,Alex White,15,593990475229,NA,True
4486,1764471566,female,Julia Potter,19,593990665413,40%,False
4487,1745656821,female,Melanie Rodriguez,13,593990028210,70%,False
4488,1746512880,female,Ashley Weaver,22,593990005590,NA,False
4489,1734533890,female,Shelley Jackson,13,593990498483,NA,True
4490,1766237958,male,Dr. Jeffrey Golden,22,593990317850,NA,False
4491,1750873305,female,Wanda Robinson,22,593990870874,NA,False
4492,1719751995,female,Audrey Schmidt,15,593990007303,NA,False
4493,1768081400,male,Jon Johnson,14,593990721273,40%,True
4494,1781555064,female,Melanie Skinner,14,593990893763,40%,False
4495,1795263908,male,Paul Blackburn,15,593990230245,NA,False
4496,1766897999,na,Brooke Grant,16,593990061303,40%,False
4497,1744763319,female,Lisa Bowen,13,593990920457,70%,False
4498,1721114733,male,Richard Watkins,19,593990022039,NA,False
4499,1776472656,male,Cory Levy,19,593990512908,NA,True
4500,1783857994,male,Anthony Santiago,19,593990327763,NA,False
4501,1736088433,male,Brandon Fischer,19,593990168183,NA,False
4502,1777800252,female,Jennifer Armstrong,19,593990882574,70%,False
4503,1703439343,male,Connor Kim,21,593990274466,100%,True
4504,1796352312,female,Diane Campbell,16,593990104326,NA,False
4505,1776509139,male,Daniel Hall,14,593990736381,100%,False
4506,1722564667,female,Haley Wilson,17,593990435070,NA,True
4507,1751671552,male,James Rojas,22,593990109454,70%,True
4508,1727360448,male,Edward Payne,18,593990329216,60%,False
4509,1793194965,male,Michael Wade,20,593990891708,100%,False
4510,1717318695,male,Juan Sanchez,18,593990130212,100%,True
4511,1773923536,male,Aaron Goodman,15,593990783973,NA,False
4512,1711845885,female,Lindsey Hernandez,14,593990157768,NA,False
4513,1783740388,female,Anna Washington,20,593990672522,NA,True
4514,1728793066,female,Connie Deleon,17,593990932553,100%,True
4515,1744765033,male,Robert Payne,14,593990232941,60%,False
4516,1748643851,female,Megan Melendez,19,593990923588,40%,True
4517,1754835999,male,James Delacruz,21,593990133904,NA,False
4518,1778957918,female,Brittany Patterson,13,593990188128,40%,True
4519,1765124042,female,Tanya Thompson,16,593990494372,40%,False
4520,1714759523,female,Penny Coleman,22,593990349076,70%,False
4521,1788737048,female,Ashley Short,21,593990462414,60%,False
4522,1769825480,male,Kevin Stewart,22,593990278958,NA,False
4523,1799332871,male,Zachary Pineda,20,593990277480,NA,True
4524,1782236918,male,Jason Gregory,16,593990642024,40%,True
4525,1733265187,male,Christopher Gomez,22,593990624264,100%,True
4526,1729780226,male,Micheal Herman,22,593990696141,NA,True
4527,1766054240,male,Aaron Porter,16,593990757735,50%,False
4528,1742993821,female,Stacey Cook,22,593990713266,NA,True
4529,1715128143,male,Matthew Mcintyre,20,593990354080,40%,False
4530,1762441332,na,Sherry Strickland,21,593990358790,50%,True
4531,1702592049,male,Ryan Hernandez,13,593990851731,NA,True
4532,1708717470,female,Gabriella Garcia,19,593990660201,60%,True
4533,1700618697,male,Timothy Rivera,15,593990092659,NA,False
4534,1791963742,male,Jesse Wolf,19,593990562943,50%,False
4535,1743496930,female,Elizabeth Strickland,13,593990969773,70%,True
4536,1787208376,female,Jessica Sanchez,17,593990766906,100%,False
4537,1716749773,male,Ryan Butler,22,593990852458,NA,False
4538,1719468359,male,Jeffrey Keller,21,593990487786,NA,False
4539,1775322515,female,Leslie Lara,13,593990580604,50%,False
4540,1783418530,male,James Gonzales,19,593990031029,NA,True
4541,1747326532,male,John Hopkins,22,593990797499,40%,False
4542,1782188440,male,Timothy Gray,21,593990799844,100%,True
4543,1784012645,male,Lawrence Burnett,19,593990401710,40%,False
4544,1773574902,na,Jerry Good,14,593990713896,100%,False
4545,1759875353,male,Brian Garcia,21,593990404417,NA,False
4546,1723870016,male,James Woods,19,593990838703,50%,False
4547,1709519604,female,Danielle Davis,19,593990874483,40%,False
4548,1780747558,female,Sally Martinez,22,593990257647,NA,False
4549,1793102751,male,Alexander Haas,15,593990629962,NA,False
4550,1784066668,female,Dr. Jessica Burnett DVM,14,593990680483,NA,False
4551,1794907556,female,Tamara Holland,14,593990840558,100%,True
4552,1792209019,female,Kimberly Stafford,18,593990448463,100%,False
4553,1752651416,male,Kevin Mullen,22,593990720732,NA,False
4554,1720379188,female,Elizabeth Pineda,13,593990062902,NA,True
4555,1777825726,male,Christopher Perez,16,593990215178,70%,False
4556,1760671722,male,Michael Jacobs,16,593990204322,NA,True
4557,1798291000,male,Joshua Griffin,20,593990814812,NA,True
4558,1751500751,male,Nicholas Lewis,17,593990459242,70%,True
4559,1722923251,female,Nicole Patton,18,593990023464,60%,False
4560,1788676123,female,Rachael Stone,18,593990790399,NA,False
4561,1758850915,female,Kristen Smith,18,593990417298,NA,True
4562,1775039648,male,Charles Clay,20,593990705884,NA,False
4563,1786156806,female,Shannon Moore,21,593990097063,NA,False
4564,1773736818,female,Barbara Bradley,13,593990900619,70%,True
4565,1721588501,male,Douglas Butler,17,593990093280,70%,False
4566,1708299820,male,David Hernandez,15,593990103179,70%,False
4567,1702624233,female,Victoria Smith,21,593990038464,70%,False
4568,1720834279,female,Jessica Bailey,21,593990414526,50%,False
4569,1786687294,male,Jared Arnold,18,593990930203,NA,False
4570,1707581091,male,Kyle Adams,22,593990362290,50%,True
4571,1721241989,female,Samantha Williams,18,593990987373,40%,False
4572,1787968405,male,William Barr,21,593990277967,NA,True
4573,1778508522,female,Brandi Hernandez,19,593990613835,60%,True
4574,1712472470,male,Scott Sanchez,22,593990927540,60%,False
4575,1787159078,male,Paul May,17,593990068615,50%,True
